,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,AppID,Genres
466,挂姬恶魔 idle devils,30-01-2024,23630,3.99,63683.0,76.24068923464054,80,Indie,"GOCORE,NPC Entertainment",GOCORE,2226700,2226700,"Adventure,Casual,Indie,RPG"
467,der königsruf,05-05-2024,710,0.0,63264.0,26.27006411419708,57,Indie,Starlight Games,Starlight Games,2916840,2916840,"Casual,Strategy,Free To Play"
468,exotica: petshop simulator,06-02-2024,10381,12.99,63223.0,9.639862476774535,84,Indie,Konrul Game,Konrul Game,2138580,2138580,"Casual,Indie,Simulation"
469,kamaeru: a frog refuge,08-06-2024,3805,19.99,62891.0,5.384590955417545,88,Indie,Armor Games Studios,Humble Reeds,1978150,1978150,"Casual,Simulation"
470,the quintessential quintuplets - five memories spent with you,23-05-2024,2155,34.99,62867.0,11.95180978697573,97,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,2507620,2507620,Adventure
471,lurkbait twitch fishing,21-02-2024,9946,7.0,62659.0,97.5255994143152,97,Indie,BLAMCAM Interactive,BLAMCAM Interactive,2767520,2767520,"Casual,Indie,Simulation,Sports"
472,athenian rhapsody,14-05-2024,5384,14.99,62520.0,7.173748703426827,91,Indie,"Top Hat Studios, Inc.",Nico Papalia,1671720,1671720,"Adventure,Indie,RPG"
473,astro looter: survivor,15-07-2024,9505,6.99,62500.0,1.4977793859228246,80,Indie,Soda Game Studio,Soda Game Studio,2871930,2871930,"Action,Adventure,Casual,Strategy"
474,incremental factory,29-01-2024,8945,8.99,62413.0,18.361914687260576,76,Indie,Significant Steak,Significant Steak,2449430,2449430,"Casual,Indie,Simulation,Strategy,Early Access"
475,space for sale,30-07-2024,4309,19.99,62334.0,2.571875686202304,62,Indie,Mirage Game Studios,Mirage Game Studios,1624060,1624060,"Simulation,Strategy,Early Access"
476,bloody heaven 2,11-05-2024,15453,4.99,62317.0,2.607953214827291,87,Indie,ShaneGame,ShaneGame,2816940,2816940,"Action,Indie,RPG"
477,wishful journey:love across time,24-04-2024,7540,9.99,62138.0,4.065350388485396,91,Indie,Hillhouse Holdings Limited,Hillhouse Holdings Limited,2867510,2867510,"Casual,Indie,RPG,Simulation"
478,transpile girl rescue operation!,29-02-2024,9467,7.99,62059.0,2.067723377769677,81,Indie,"Mango Party,Mango Party News",Backflip WildCAT,2613010,2613010,"Casual,Indie"
479,charming hearts,13-06-2024,8239,9.99,61946.0,6.750066937296435,88,Indie,坤舆科技,"坤舆科技,一冉影视",2817140,2817140,"Indie,RPG,Simulation,Strategy"
480,just crow things,15-08-2024,3701,19.99,61496.0,3.30811829010812,96,Indie,Unbound Creations,Unbound Creations,2537920,2537920,"Action,Adventure,Casual,Indie,Simulation"
481,college bowl,20-06-2024,3168,24.99,61396.0,18.181356254688936,90,Indie,Super Pixel Games,Super Pixel Games,1226160,1226160,"Action,Indie,Simulation,Sports,Strategy"
482,the emperor and state,26-07-2024,5274,14.99,61289.0,11.86235961578673,55,Indie,Hawthorn Games,涂途,2716930,2716930,"Casual,Indie,RPG,Simulation,Strategy,Early Access"
483,ants took my eyeball,19-04-2024,4411,16.99,61223.0,9.037092241039142,93,Indie,Bosmic Forge,Bosmic Forge,1627890,1627890,"Action,Adventure,Indie"
484,zoo simulator,26-07-2024,3737,19.99,61087.0,3.273604542454089,79,Indie,"Games Incubator,PlayWay S.A.",Games Incubator,2129220,2129220,"Adventure,Casual,Indie,Simulation"
485,lagoon lounge 2 : the secret roommate,26-01-2024,5279,13.99,61068.0,3.1306831969792213,99,Indie,KAIJYU-09,KAIJYU-09,2754340,2754340,"Casual,Indie"
486,失乐星图nornium,09-08-2024,67552,0.0,60846.0,2.1780584672619385,15,Indie,Flaring Cloister,Flaring Cloister,2877160,2877160,"Action,Adventure,Indie,RPG,Early Access"
487,firefighter connor,30-04-2024,8216,8.99,60731.0,2.242095780909892,94,Indie,XSSPACE,XSSPACE,2384920,2384920,"Indie,RPG"
488,fossilfuel 2,19-02-2024,3536,19.99,60574.0,3.4051538698366484,83,Indie,DangerousBob Studio LLC,DangerousBob Studio LLC,2299660,2299660,"Action,Adventure,Indie,RPG"
489,grim realms,16-03-2024,7912,14.99,60485.0,22.210241119918717,81,Indie,Edym Pixels,Edym Pixels,1522280,1522280,"Indie,Simulation,Strategy"
490,dragon island,11-03-2024,4540,15.99,60119.0,5.27832271072752,49,Indie,Kulplant,Kulplant,1554470,1554470,"Adventure,Casual,Indie,RPG,Strategy"
491,vendir: plague of lies,30-05-2024,5394,14.99,60002.0,7.874389589473117,77,Indie,Early Morning Studio,Early Morning Studio,1478850,1478850,RPG
492,tfc: the fertile crescent,13-06-2024,6084,14.99,59978.0,9.141889553317936,93,Indie,Wield Interactive,Wield Interactive,1674820,1674820,Strategy
493,quest master,29-05-2024,3682,19.99,59887.0,14.166458476302155,98,Indie,Apogee Entertainment,"Julian Creutz,Skydevilpalm",2094070,2094070,"Action,Adventure,Indie,Early Access"
494,the quintessential quintuplets - memories of a quintessential summer,23-05-2024,2062,34.99,59790.0,6.669112171149566,94,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,2507610,2507610,Adventure
495,venture to the vile,21-05-2024,2933,24.99,59625.0,8.214971200602747,75,Indie,Aniplex Inc.,Studio Cut to Bits,2153750,2153750,"Action,Adventure,Indie,RPG"
496,victory at sea atlantic - world war ii naval warfare,05-04-2024,1822,39.99,59473.0,6.743969006148069,65,Indie,Evil Twin Artworks,Evil Twin Artworks,1674830,1674830,"Action,Adventure,Indie,Simulation,Strategy,Early Access"
497,the world's egg - for those who dream,29-03-2024,6239,12.99,59464.0,3.5879581457102465,84,Indie,Kagura Games,Hasoyua,2614670,2614670,"Casual,RPG"
498,lunar's chosen - episode 2,28-03-2024,5851,11.99,59390.0,2.801292567449313,72,Indie,PTGames,PTGames,2697200,2697200,"Casual,Indie,Simulation,Early Access"
499,be my horde,18-06-2024,13942,4.99,59326.0,4.340932988101288,88,Indie,Polished Games,Polished Games,2499520,2499520,"Action,Indie,Simulation,Early Access"
500,king of the bridge,08-03-2024,21749,2.99,59016.0,2.2387116478207623,96,Indie,Finn Schuuring,Finn Schuuring,2523120,2523120,"Adventure,RPG,Strategy"
501,inkbound,09-04-2024,156820,29.99,3139302.0,29.459680253104807,91,Indie,Shiny Shoe,Shiny Shoe,1062810,1062810,"RPG,Strategy"
502,sky: children of the light,10-04-2024,529290,0.0,3087626.0,30.47269156154372,84,Indie,thatgamecompany,thatgamecompany,2325290,2325290,"Adventure,Casual,Indie,Massively Multiplayer,RPG,Free To Play,Early Access"
503,古龙风云录,01-02-2024,158807,29.99,3080764.0,21.370174186118447,60,Indie,心火游戏,香港商河洛互動娛樂股份有限公司,2340650,2340650,"Adventure,RPG,Strategy"
504,hellcard,01-02-2024,208084,24.99,3008517.0,15.293875870297132,85,Indie,"Skystone Games,Surefire.Games",Thing Trunk,1201540,1201540,"Adventure,Indie,RPG,Strategy"
505,aska,20-06-2024,147273,24.99,2986028.0,30.71361641191253,79,Indie,Thunderful Publishing,Sand Sailor Studio,1898300,1898300,"Adventure,Simulation,Strategy,Early Access"
506,smite 2,27-08-2024,110462,29.99,2981479.0,8.86584602378419,56,AA,Hi-Rez Studios,Titan Forge Games,2437170,2437170,"Action,Adventure,Casual,Massively Multiplayer,RPG,Strategy,Early Access"
507,legendary tales,08-02-2024,88603,54.99,2934588.0,7.76449813405446,79,Indie,Urban Wolf Games Inc.,Urban Wolf Games Inc.,1465070,1465070,"Action,Adventure,Indie,RPG,Simulation"
508,visions of mana,29-08-2024,52728,59.99,2846837.0,12.066746016802458,86,AA,Square Enix,Square Enix,2490990,2490990,"Action,RPG"
509,summer clover,26-06-2024,181429,17.99,2827661.0,8.280402546996685,99,Indie,"Mango Party,Mango Party News",Connection,2458860,2458860,"Adventure,Casual,Indie,RPG,Simulation,Strategy"
510,rabbit and steel,09-05-2024,213267,14.99,2771018.0,14.014176071536836,97,Indie,mino_dev,mino_dev,2132850,2132850,"Action,Adventure,Indie,RPG"
511,drug dealer simulator 2,20-06-2024,131611,24.99,2766205.0,25.364534425604138,73,Indie,Movie Games S.A.,Byterunners,1708850,1708850,"Action,Adventure,Indie,Simulation,Strategy"
512,expeditions: a mudrunner game,05-03-2024,75673,39.99,2739562.0,17.571686825136506,55,AA,Focus Entertainment,Saber Interactive,2477340,2477340,"Adventure,Racing,Simulation"
513,millennia,26-03-2024,77085,39.99,2689142.0,49.30417037222121,68,AAA,Paradox Interactive,C Prompt Games,1268590,1268590,"Simulation,Strategy"
514,stolen realm,08-03-2024,181670,19.99,2678385.0,21.723225997502364,88,Indie,Burst2Flame Entertainment,Burst2Flame Entertainment,1330000,1330000,"Adventure,RPG,Strategy"
515,mad island,23-05-2024,155931,19.99,2639042.0,20.123733557370457,94,Indie,EmadePlus,EmadePlus,2739590,2739590,"Action,Indie,RPG,Simulation,Early Access"
516,吞食天地2：誕生reborn,16-02-2024,28202,0.0,2562503.7123580766,239.43979712743936,42,Indie,Chinesegamer,Chinesegamer,2396910,2396910,"Adventure,Massively Multiplayer,RPG,Free To Play"
517,still wakes the deep,18-06-2024,90219,34.99,2562417.0,3.234570533404696,90,Indie,Secret Mode,The Chinese Room,1622910,1622910,Action
518,下一站江湖ⅱ,17-04-2024,136951,24.99,2547970.0,18.75933270283221,72,Indie,白玉京工作室,白玉京工作室,1606180,1606180,"Action,Adventure,Indie,RPG"
519,murders on the yangtze river,30-01-2024,262661,14.99,2512969.0,8.649804472983394,98,Indie,"OMEGAMES STUDIO,NPC Entertainment",OMEGAMES STUDIO,1746030,1746030,"Adventure,Indie,RPG"
520,foundry,02-05-2024,97098,29.99,2465573.0,32.351466509154854,84,AAA,Paradox Interactive,Channel 3 Entertainment,983870,983870,"Indie,Simulation,Strategy,Early Access"
521,astra: knights of veda,01-04-2024,168093,0.0,2460116.0,50.12468120096058,42,Indie,HYBE IM,FLINT,2484250,2484250,"Action,RPG,Free To Play"
522,pax dei,18-06-2024,68881,39.99,2451023.0,69.21122935169132,74,Indie,"Mainframe Industries,New Tales",Mainframe Industries,1995520,1995520,"Massively Multiplayer,RPG,Early Access"
523,carx street,29-08-2024,136133,19.99,2449168.0,7.853044831749314,60,Indie,"CarX Technologies, LLC","CarX Technologies, LLC",1114150,1114150,"Massively Multiplayer,Racing,Simulation,Sports"
524,cultivation tales,17-04-2024,201079,19.99,2443731.0,60.02369541089477,37,Indie,Ac Games,Ac Games,1504570,1504570,"Action,Adventure,Indie,RPG,Strategy"
525,new cycle,18-01-2024,106400,29.99,2442964.0,10.627153230165622,80,AA,Daedalic Entertainment,Core Engage,2198510,2198510,"Indie,Simulation,Strategy,Early Access"
526,killer klowns from outer space: the game,04-06-2024,64300,39.99,2314221.0,21.16766952023593,78,Indie,IllFonic Publishing,"IllFonic,Teravision Games",1556100,1556100,Action
527,topspin 2k25,25-04-2024,45454,59.99,2299213.0,17.322994898766265,49,Indie,2K Games,Hangar 13,1785650,1785650,Sports
528,south park: snow day!,26-03-2024,83739,29.99,2265184.0,4.835970573387596,53,AA,THQ Nordic,Question,1214650,1214650,"Action,Adventure"
529,rail route,22-02-2024,139096,24.99,2255205.0,20.786639916873984,92,Indie,Bitrich.info,Bitrich.info,1124180,1124180,"Casual,Indie,Simulation,Strategy"
530,under night in-birth ii sys:celes,24-01-2024,56781,49.99,2247373.0,32.03274584538905,82,AA,Arc System Works,"FRENCH-BREAD,Arc System Works",2076010,2076010,Action
531,jujutsu kaisen cursed clash,01-02-2024,42729,59.99,2207967.0,11.63491680640775,55,AA,Bandai Namco Entertainment Inc.,Byking Inc.,1877020,1877020,Action
532,atelier resleriana: forgotten alchemy and the polar night liberator,24-01-2024,137669,0.0,2197863.0,37.10854335586316,53,Indie,KOEI TECMO GAMES,"KOEI TECMO GAMES,Akatsuki Games Inc.",2594920,2594920,"Adventure,Casual,RPG,Free To Play"
533,bunny garden,18-04-2024,102708,24.99,2172825.0,5.88196947795539,94,Indie,qureate,qureate,2654470,2654470,"Adventure,Casual,Indie"
534,depersonalization,08-08-2024,164038,19.99,2159417.0,8.589737121444603,94,AA,Gamera Games,MeowNature,1477070,1477070,"Adventure,Casual,Indie,RPG,Strategy"
535,gladiator guild manager,22-06-2024,288820,14.99,2112751.0,6.271641034677983,83,Indie,"GrabTheGames,Gamera Games,UpgradePoint",Entertainment Forge,1043260,1043260,"Indie,Simulation,Strategy"
536,panicore,31-05-2024,485121,4.99,2094731.0,4.136291829591577,79,Indie,ZTEK Studio,ZTEK Studio,2695940,2695940,"Action,Adventure,Indie"
537,terminator: dark fate - defiance,21-02-2024,59124,39.99,2060085.0,27.542340994676504,79,AA,Slitherine Ltd.,Slitherine Ltd.,1839950,1839950,Strategy
538,sword of convallaria,31-07-2024,236805,0.0,2044690.0,24.98715681366647,73,Indie,XD,XD,2526380,2526380,"RPG,Strategy,Free To Play"
539,goat simulator 3,15-02-2024,140967,29.99,2033656.0,16.64641648994527,97,AA,Coffee Stain Publishing,Coffee Stain North,850190,850190,"Adventure,Casual,Simulation"
540,third crisis,19-05-2024,116466,24.99,2002691.0,11.262251560361456,95,Indie,Anduo Games,Anduo Games,1260820,1260820,"Adventure,Indie,RPG"
541,taxi life: a city driving simulator,07-03-2024,77813,29.99,1998591.0,8.299960397722103,56,AA,Nacon,Simteract,1351240,1351240,Simulation
542,"knowledge, or know lady",28-03-2024,409646,6.99,1945765.0,6.768113464360378,96,Indie,蒸汽满满工作室,蒸汽满满工作室,2786680,2786680,"Adventure,Indie,RPG,Simulation,Strategy"
543,survival: fountain of youth,21-05-2024,98313,27.99,1913709.0,40.650295048620855,88,Indie,"Twin Sails Interactive,CE-Asia",Odinsoft Inc.,1967630,1967630,"Action,Adventure,Indie,Simulation"
544,the crew motorfest,18-04-2024,56044,69.99,1902618.0,18.217623809575706,59,AAA,Ubisoft,Ubisoft Ivory Tower,2698940,2698940,Racing
545,crime boss: rockay city,18-06-2024,127004,19.99,1900409.0,18.96476807453572,73,AA,505 Games,INGAME STUDIOS,2933080,2933080,Action
546,alone in the dark,20-03-2024,45547,59.99,1898159.0,7.624716562984021,78,AA,THQ Nordic,Pieces Interactive,1310410,1310410,"Action,Adventure"
547,april 24th,23-04-2024,13978,4.99,58819.0,0.7359780707779322,85,Indie,EMIKA_GAMES,NOBODY,2907190,2907190,"Adventure,Indie,Simulation"
548,liptrip ~my boss is my heat suppressant?!~,14-04-2024,6572,10.99,58776.0,2.229134939512905,83,Indie,"HUBLOTS,LoveStoryProject",SukeraSomero,2793290,2793290,Adventure
549,drive me crazy,12-07-2024,5626,12.99,58736.0,6.719917339222743,74,Indie,Tenth Art Studio,wwqk Studio,2918550,2918550,"Adventure,Casual,RPG,Simulation,Strategy"
550,star trek legends,02-09-2024,3937,19.99,58487.0,34.51471767361909,69,Indie,Tilting Point,Emerald City Games,2765460,2765460,"Action,Adventure,RPG"
551,pricolage -idolized-,19-02-2024,9030,7.99,58380.0,1.129631019169127,74,Indie,Annulus,HIJIKI,2510890,2510890,"Adventure,Indie"
552,beauties! they're all after me,21-06-2024,9004,8.99,58249.0,11.781097157141604,91,Indie,Beauties! They're All After Me,Beauties! They're All After Me,2873760,2873760,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
553,pegidle,19-06-2024,14308,4.99,58248.0,43.43774505157989,79,Indie,EagleEye Games,EagleEye Games,2821890,2821890,"Casual,Indie"
554,bulletstorm vr,18-01-2024,1677,39.99,58243.0,1.5560455601858747,42,Indie,People Can Fly,Incuvo,2451320,2451320,"Action,Adventure"
555,direct contact,29-02-2024,3373,19.99,58027.0,6.3026994607693485,32,Indie,Mountain 81,Mountain 81,2084450,2084450,"Action,Simulation,Early Access"
556,leap year,13-06-2024,12917,4.99,58010.0,1.801851040328595,99,Indie,"Daniel Linssen,Sokpop Collective",Daniel Linssen,2951770,2951770,"Action,Adventure,Indie"
557,alice in the nightmare land,07-06-2024,5522,12.99,57974.0,3.1800400261125,87,Indie,OTAKU Plan,Tsukki's Tea Party,2583430,2583430,"Adventure,Indie,RPG,Simulation"
558,yolk heroes: a long tamago,20-05-2024,8825,7.99,57880.0,39.328561198480905,96,Indie,"14 Hours Productions,Astrolabe Games",14 Hours Productions,2417850,2417850,"Casual,Indie"
559,女神保卫战,24-05-2024,7096,9.99,57683.0,5.124420630852716,75,Indie,我的同居女神竟是小姨子,我的同居女神竟是小姨子,2933180,2933180,"Casual,Indie,RPG"
560,leaving dna,07-03-2024,6061,11.99,57464.0,5.139572696455877,87,Indie,The Impious Monk,The Impious Monk,2415240,2415240,"Adventure,Indie,Early Access"
561,morimens,01-08-2024,15770,0.0,57436.540278163455,13.384947274205794,63,Indie,B.I.A.V. Studio,B.I.A.V. Studio,3052450,3052450,"RPG,Strategy,Free To Play"
562,haunted house,10-01-2024,11008,8.99,57387.0,4.04629417359116,85,Indie,Genuine Studio,Genuine Studio,2376540,1942330,"Action,Adventure"
563,haunted house,10-01-2024,11008,8.99,57387.0,4.04629417359116,85,Indie,Genuine Studio,Genuine Studio,2376540,2376540,"Adventure,Indie"
564,crawling lab,16-06-2024,13940,4.99,57371.0,7.859513090811096,83,Indie,eTIRUe,eTIRUe,2637070,2637070,Action
565,kamitsubaki city ensemble,28-08-2024,17421,3.99,57163.0,3.618618537414159,62,Indie,"KAMITSUBAKI STUDIO,Studio Lalala","KAMITSUBAKI STUDIO,Studio Lalala",2581050,2581050,"Action,Adventure,Casual,Indie,Sports"
566,commando collection,26-07-2024,13988,4.99,57114.0,2.195678782003565,99,Indie,Macrojoy,Macrojoy,3059010,3059010,"Action,Indie"
567,story of eve 2,25-04-2024,6937,9.99,57000.0,2.441362377180889,82,Indie,"Mango Party,Mango Party News",SmallSqurriel,1959520,1959520,"Adventure,Indie,RPG,Simulation,Strategy"
568,incubus quest,12-01-2024,4931,14.99,56928.0,3.984279687862555,79,Indie,Kagura Games,SweetRaspberry,2429890,2429890,"Indie,RPG"
569,mashiroiro symphony hd -sana edition-,01-05-2024,3374,29.99,56826.0,15.587132012446787,88,Indie,Shiravune,Palette,2737980,2737980,Adventure
570,"magical mic duel: senpai, hear my spell",23-05-2024,12868,6.99,56611.0,0.6995787387464362,92,Indie,ReLU Games,ReLU Games,2696400,2696400,"Simulation,Early Access"
571,exit kun,04-02-2024,31148,2.99,56542.0,1.6875465233684876,85,Indie,AIKUN,"IKUN&KUN,AIKUN",2781370,2781370,"Action,Adventure,Casual"
572,space industrial empire,24-05-2024,12991,5.99,56264.0,185.925273584738,83,Indie,游戏养家工作室,游戏养家工作室,2423620,2423620,"Casual,Indie,Strategy"
573,flock,16-07-2024,3422,19.99,56222.0,5.0648597179177,95,AA,Annapurna Interactive,"Hollow Ponds,Richard Hogg",1472930,1472930,"Adventure,Casual,Indie"
574,usc: counterforce,18-07-2024,4557,19.99,56116.0,12.624011194681223,76,Indie,Firesquid,"Angry Cat Studios,Creatio 49",1574870,1574870,"Indie,RPG,Strategy"
575,rack and slay,27-05-2024,11532,5.99,56109.0,9.014412644766326,94,Indie,2 Left Thumbs,Ludokultur,2311990,2311990,"Indie,RPG,Strategy"
576,gordian rooms 2: a curious island,19-01-2024,2891,24.99,56094.0,14.573450988254375,74,Indie,Crimsonite Games,Crimsonite Games,1528220,1528220,"Adventure,Indie"
577,honeymoon : mystery journey,04-04-2024,6849,9.99,56018.0,1.613685089483286,86,Indie,"Mango Party,Mango Party News",Gentleman.LTD,2483970,2483970,Casual
578,hauntii,23-05-2024,3825,19.99,55934.0,5.999272463046797,90,Indie,Firestoke,Moonloop Games,2060790,2060790,"Action,Adventure,Indie"
579,arranger: a role-puzzling adventure,25-07-2024,3400,19.99,55837.0,3.963704938583484,95,Indie,Furniture & Mattress LLC,Furniture & Mattress LLC,2596420,2596420,"Adventure,Indie,RPG"
580,secrets of the heartbeat,07-06-2024,13018,9.99,55727.0,2.6283030530483527,89,Indie,RainbowGame,RainbowGame,2774190,2774190,"Adventure,Casual,Indie,RPG,Simulation"
581,"kingdom, dungeon, and hero",01-07-2024,2158,29.99,55543.0,13.419890616501409,84,Indie,Kraken Studios,Kraken Studios,2572400,2572400,Strategy
582,reroad,26-06-2024,4185,14.99,55440.0,5.11095355691673,78,Indie,Rabbithole Games,Rabbithole Games,1304130,1304130,"Casual,Indie,Strategy"
583,nie no hakoniwa - dollhouse of offerings,15-02-2024,2185,29.99,55324.0,9.778930254944072,78,Indie,Sekai Project,Chatte Noire,2527450,2527450,Casual
584,mimic logic,22-02-2024,15387,3.99,55254.0,9.843984440009253,99,Indie,Nihohe Soft,Nihohe Soft,2455920,2455920,Indie
585,body pay,19-04-2024,8417,7.99,55093.0,1.4329818666749834,77,Indie,Cheese Burger Studio,Cheese Burger Studio,2909170,2909170,Casual
586,college sex fest 2024,02-05-2024,6723,12.99,54904.0,1.967925174231157,62,Indie,Inturo Games Inc.,Inturo Games Inc.,2842860,2842860,"Adventure,Casual,Indie,RPG,Simulation"
587,human farm - practice section,08-03-2024,10095,6.99,54805.0,2.104899164154087,86,Indie,072 Project,とっくり海月,2516590,2516590,"Indie,RPG"
588,perfect cells project,31-07-2024,6494,9.99,54356.0,1.957793964661488,81,Indie,Playmeow,ShinshiMoustache,2688650,2688650,"Action,Adventure,Indie"
